Time,Pm25,Pm100,Temp,Gas,Humidity,Pressure,Altitude
1707957561.3703465,1,1,14.717109375,246496,62.143985594163325,1004.3832222100853,74.08491092885814
1707957562.3836331,0,0,14.6911328125,246847,62.219155442143084,1004.3760348594079,74.1451780931299
1707957563.3974106,0,0,14.6657421875,247200,62.300995655200964,1004.3749130180623,74.15458495612641
1707957564.4118648,0,0,14.6425,246672,62.36346116067426,1004.373791558935,74.1639886226448
1707957565.4266255,1,1,14.6227734375,246672,62.465840937929556,1004.3748510208512,74.15510481532755
1707957566.441336,1,1,14.6040234375,247023,62.53554240723457,1004.3740436712219,74.16187460828482
1707957567.4546106,1,1,14.5887890625,247376,62.612323884392936,1004.3719963844413,74.17904154942559
1707957568.4678547,1,1,14.574140625,247376,62.669484558830185,1004.3777264427637,74.13099384605589
1707957569.4822087,1,1,14.560859375,248797,62.759740325982484,1004.380502503399,74.10771609334935
1707957570.4954185,1,1,14.548359375,248618,62.83039804735051,1004.3793906749843,74.11703896230864
1707957571.5087137,1,1,14.5337109375,247730,62.907366326680744,1004.383406724797,74.08336374605113
1707957572.5228007,1,1,14.5173046875,249155,62.984119652518714,1004.3880402360103,74.04451115322668
1707957573.536457,1,1,14.5016796875,247023,63.04124402910358,1004.3956289962896,73.98087872696637
1707957574.5513592,1,1,14.485859375,247907,63.11153582101399,1004.3892187493105,74.03462918941531
1707957575.5649087,1,1,14.4721875,249334,63.19533235014843,1004.3879446526272,74.04531263083409
1707957576.5791583,1,1,14.4575390625,248618,63.26583662354961,1004.3885337699575,74.04037281558334
1707957577.5934873,1,1,14.4387890625,249334,63.35558793529418,1004.387712641184,74.0472580735928
1707957578.6074917,1,1,14.4184765625,249334,63.4319595232057,1004.3843980710872,74.07505116655717
1707957579.6215408,1,1,14.396796875,248797,63.514770625869616,1004.3789014007922,74.12114161166105
1707957580.63638,1,1,14.3716015625,249334,63.59712512860381,1004.376348229079,74.14255042758046
1707957581.650717,1,1,14.3471875,251688,63.67961881253467,1004.3801697273717,74.11050647564404
1707957582.6646888,1,1,14.3243359375,250415,63.76236047431212,1004.3796392158143,74.11495490476366
1707957583.6789498,1,1,14.3005078125,251141,63.83838477838742,1004.3775487738279,74.13248363285247
1707957584.690366,1,1,14.2747265625,251141,63.92077838303951,1004.3808915811975,74.10445361229922
1707957585.7017214,1,1,14.24640625,251688,63.9962315662843,1004.3784708398224,74.12475194174834
1707957586.7137,1,1,14.218671875,251141,64.07179174087983,1004.3735613784177,74.16591873490097
1707957587.7259474,1,1,14.19171875,251505,64.15410836438988,1004.3750252172836,74.1536441429371
1707957588.7408955,1,1,14.16984375,250959,64.2636645113941,1004.3760373585995,74.1451571369219
1707957589.755516,0,0,14.1471875,251871,64.35990922989906,1004.3723812270422,74.17581455906834
1707957590.7701218,0,0,14.127265625,250234,64.44994686682185,1004.3696658575948,74.19858355408687
1707957591.7829611,0,0,14.1122265625,249873,64.54070456099225,1004.3713194918478,74.18471744602468
1707957592.7973077,1,1,14.098359375,250596,64.63166456071028,1004.3662930260788,74.22686558861436
1707957593.816546,1,1,14.08625,251688,64.70299015392646,1004.3572316125029,74.3028481850998
1707957594.8297453,1,1,14.0731640625,251688,64.7742024327841,1004.3551601980381,74.32021767766174
1707957595.8425734,0,0,14.062421875,253529,64.8125499643615,1004.3516986073245,74.34924432070947
1707957596.8554661,0,0,14.0512890625,251688,64.87742711713628,1004.357871069885,74.29748613018643
1707957597.8683414,0,0,14.0403515625,251505,64.90911925778678,1004.3643544076596,74.24312142297377
1707957598.8811681,1,1,14.0305859375,252054,64.974217123959,1004.3709972555465,74.18741947095714
1707957599.8940341,1,1,14.0208203125,252054,65.0193858156104,1004.3725108820819,74.17472737309605
1707957600.906913,1,1,14.0063671875,253901,65.08385808972174,1004.3733826012897,74.16741781912246
1707957601.9203076,1,1,13.9911328125,254273,65.12828050063578,1004.3730067644459,74.17056929166085
1707957602.9335792,1,1,13.978828125,252605,65.19974157496219,1004.3704670736062,74.19186516905579
1707957603.9467142,1,1,13.96828125,251688,65.2381905466838,1004.3656035508928,74.23264701968927
1707957604.9600158,1,1,13.9587109375,253344,65.30341446392057,1004.3657167363339,74.23169792973017
1707957605.973065,1,1,13.9520703125,254460,65.35575088781302,1004.3756325384605,74.1485516333795
1707957606.9861562,1,1,13.94796875,252790,65.40845797394205,1004.3827623041137,74.08876730860196
1707957607.9992256,1,1,13.9415234375,251871,65.44752183458692,1004.3776051978442,74.13201050704382
1707957609.0125325,1,1,13.932734375,255022,65.49959037041327,1004.3772544726821,74.13495140270388
1707957610.025795,1,1,13.9266796875,255964,65.5453914323071,1004.3778483219414,74.12997186679635
1707957611.0390859,1,1,13.9200390625,253344,65.57778550483529,1004.3843440420999,74.075504207117
1707957612.05246,1,1,13.9141796875,254647,65.61696259584365,1004.3920861778784,74.01058552430263
1707957613.0657628,1,1,13.908515625,254460,65.64283629405787,1004.401848955342,73.92872411037038
1707957614.0785124,1,1,13.905,255022,65.6890265011725,1004.3979477636682,73.96143573501604
1707957615.0912986,1,1,13.9024609375,255210,65.70867946435695,1004.3887681184657,74.03840777756722
1707957616.1046698,1,1,13.9008984375,254834,65.7484878956247,1004.3879838302684,74.04498412181916
1707957617.1171138,1,1,13.9003125,255022,65.78176867442556,1004.3836303281882,74.08148879926382
1707957618.1303468,1,1,13.89875,255398,65.7948945789581,1004.3777184003374,74.13106128328067
1707957619.1436663,1,1,13.89640625,254647,65.82125935006681,1004.3910702371425,74.01910427900559
1707957620.15651,1,1,13.89328125,256912,65.83416653546766,1004.3929199734791,74.00359407819685
1707957621.169746,1,1,13.888203125,252421,65.86014904777409,1004.3848159561563,74.07154714286712
1707957622.1842196,1,1,13.8868359375,255964,65.87998361874668,1004.3911800196997,74.01818374202391
1707957623.1981335,3,3,13.8837109375,258445,65.8995711159444,1004.3947387716211,73.98834331940886
1707957624.21152,2,2,13.881171875,256153,65.9459554677063,1004.3992325461364,73.9506627790345
1707957625.2259204,2,2,13.8739453125,257294,65.95828884472301,1004.3996637111321,73.94704744459612
1707957626.2392004,3,3,13.8645703125,254834,65.98367718703636,1004.4017932517346,73.92919118628421
1707957627.2531483,3,3,13.8551953125,259607,66.02242948267029,1004.4056314456566,73.89700789887908
1707957628.2680361,4,4,13.8423046875,259996,66.04732659548074,1004.402149189506,73.92620664097521
1707957629.2828114,4,4,13.828046875,258831,66.07871487381647,1004.4084475089584,73.87339524841427
1707957630.2972634,4,4,13.8141796875,258638,66.1302139199626,1004.4051141691244,73.90134526102308
1707957631.3120422,5,5,13.8005078125,254834,66.18175254655434,1004.4089276837054,73.8693689953798
1707957632.32521,5,5,13.7899609375,258638,66.20699959646535,1004.4108923381276,73.8528954342999
1707957633.3384628,3,3,13.7784375,258445,66.25217305676085,1004.4112977306127,73.84949623523076
1707957634.3517368,3,3,13.7692578125,260975,66.27093366917963,1004.4171523609346,73.80040552816511
1707957635.3650637,3,3,13.760078125,259607,66.316452913565,1004.4110445083379,73.851619493306
1707957636.378281,3,3,13.744453125,261566,66.34099346646136,1004.4100279802835,73.86014304246285
1707957637.391625,3,3,13.731171875,261566,66.35248780112471,1004.4093340062642,73.86596199228696
1707957638.4053552,3,3,13.7247265625,261764,66.37164508985101,1004.4041722334669,73.90924339328278
1707957639.4198291,3,3,13.720625,260192,66.41121367663274,1004.4044602586187,73.90682830120902
1707957640.4330814,3,3,13.7165234375,262956,66.44409587140703,1004.4013307379485,73.93306937488678
1707957641.4462886,3,3,13.7118359375,257677,66.46351096609547,1004.4058095043471,73.89551487772266
1707957642.4597046,3,3,13.70421875,262358,66.47581646733502,1004.4124463943058,73.83986474412967
1707957643.4728236,3,3,13.6989453125,258638,66.49515094588159,1004.410863358658,73.85313842598741
1707957644.4860377,2,2,13.6973828125,257868,66.51501497721505,1004.4134952381788,73.83107024532177
1707957645.4993057,2,2,13.69640625,260779,66.53496422588344,1004.4170624183139,73.80115968963086
1707957646.5125787,2,2,13.6942578125,262756,66.56814302367,1004.4170502513701,73.80126170845665
1707957647.5258284,2,2,13.6946484375,261369,66.58829190986646,1004.4142564476574,73.82468754991773
1707957648.5391572,2,2,13.6946484375,261172,66.61508597822026,1004.4091304164685,73.86766908679219
1707957649.5524356,2,2,13.6962109375,261369,66.61530848709201,1004.4064985566317,73.88973718005481
1707957650.565575,2,2,13.6993359375,262756,66.60905462995,1004.4097782128291,73.86223733415949
1707957651.5788648,2,2,13.7024609375,260779,66.62959705697575,1004.4096404629477,73.863392362455
1707957652.5920181,2,2,13.7083203125,260387,66.64383116713203,1004.4053238699822,73.89958691975497
1707957653.605138,1,1,13.710859375,258060,66.66429381839482,1004.4025419586453,73.92291326490192
1707957654.6182506,1,1,13.7133984375,263355,66.66465565817555,1004.4048861753964,73.90325698831185
1707957655.6318986,1,1,13.715546875,259025,66.68506482665099,1004.4083155859314,73.87450141990954
1707957656.6453106,1,1,13.721015625,258445,66.70594950199312,1004.4119187674733,73.8442888692234
1707957657.6594636,1,1,13.7231640625,261764,66.70625584716721,1004.4085131617218,73.87284475157094
1707957658.6735423,1,1,13.72296875,260975,66.72633509339626,1004.4047838969502,73.9041145931413
1707957659.6871123,1,1,13.7219921875,258831,66.75971190253526,1004.4066425905548,73.88852945721861
1707957660.701775,1,1,13.720625,264158,66.75951684502863,1004.4061690037977,73.89250047742203
1707957661.7159996,1,1,13.7196484375,265372,66.77278541619032,1004.4114451643671,73.84826000962751
1707957662.7298777,1,1,13.720625,260583,66.77292476092487,1004.4095864944488,73.86384488660416
1707957663.7434733,1,1,13.721015625,263957,66.78638928549623,1004.396540052152,73.97323946913679
1707957664.756675,1,1,13.7221875,266187,66.80667135867802,1004.3915756117844,74.01486666617645
1707957665.771303,1,1,13.7235546875,261172,66.81357190795669,1004.393757911503,73.99656790226078
1707957666.785865,1,1,13.7266796875,260975,66.84084187464737,1004.395328508226,73.98339833856005
1707957667.8000069,1,1,13.7341015625,261172,66.88214448902679,1004.3969225896258,73.97003187124163
1707957668.8147385,1,1,13.7409375,259996,66.91666310423767,1004.4009988073324,73.93585262153327
1707957669.8290622,1,1,13.7469921875,260192,66.95107617515221,1004.3952838286572,73.983772979649
1707957670.8420937,1,1,13.7520703125,259218,66.98535561124632,1004.3914275142176,74.01610847770861
1707957671.855513,0,1,13.756953125,262756,67.03975094486442,1004.3992211660291,73.95075820167564
1707957672.8690078,0,1,13.7606640625,264562,67.07384987131044,1004.394891248842,73.9870647874928
1707957673.8816063,0,1,13.7657421875,259996,67.10815048271034,1004.4012877274182,73.93343001923185
1707957674.8954809,0,1,13.770234375,261172,67.14237306598386,1004.4033312113676,73.91629537023874
1707957675.9148743,0,1,13.7731640625,263957,67.15622615343224,1004.4028807031013,73.92007288757932
1707957676.9322872,0,1,13.7753125,264764,67.1834031237292,1004.4046009709891,73.90564842760799
1707957677.9457734,0,1,13.7784375,259996,67.18385129189649,1004.4130066285942,73.83516720918091
1707957678.958785,0,1,13.78390625,261962,67.22494605856028,1004.4148997802262,73.8192932483226
1707957679.9719505,0,1,13.7868359375,264764,67.2253664442912,1004.4110312987448,73.85173025520034
1707957680.9851527,1,2,13.789375,263957,67.2458890843886,1004.4150839058384,73.81774936759689
1707957681.9983723,1,2,13.7919140625,265575,67.25969351420935,1004.4208454509386,73.7694393198984
1707957683.0111916,1,2,13.7946484375,265372,67.26680640326606,1004.4235008719675,73.74717392422919
1707957684.0242593,1,2,13.7985546875,265983,67.29425094752658,1004.4211909140568,73.76654264924419
1707957685.0372567,1,2,13.79953125,261172,67.31455627446128,1004.41933169428,73.78213201428919
1707957686.0514557,1,2,13.7997265625,263155,67.36836735838209,1004.4230613402372,73.75085934324088
